index,position,red,green,blue,alpha
121,0.47450980392156861,0.97500961168781242,0.99000384467512492,0.71003460207612457,1
122,0.47843137254901963,0.97885428681276432,0.99154171472510577,0.7160322952710495,1
123,0.4823529411764706,0.98269896193771633,0.99307958477508651,0.72202998846597466,1
124,0.48627450980392156,0.98654363706266823,0.99461745482506725,0.72802768166089971,1
125,0.49019607843137253,0.99038831218762013,0.9961553248750481,0.73402537485582475,1
126,0.49411764705882355,0.99423298731257215,0.99769319492502884,0.74002306805074969,1
127,0.49803921568627452,0.99807766243752405,0.99923106497500958,0.74602076124567474,1
128,0.50196078431372548,0.99992310649750094,0.99761630142252977,0.74502114571318723,1
129,0.50588235294117645,0.99976931949250292,0.99284890426758943,0.73702422145328716,1
130,0.50980392156862742,0.99961553248750479,0.98808150711264897,0.7290272971933871,1
131,0.51372549019607838,0.99946174548250677,0.98331410995770852,0.72103037293348715,1
132,0.51764705882352946,0.99930795847750864,0.97854671280276828,0.71303344867358731,1
133,0.52156862745098043,0.99915417147251062,0.97377931564782771,0.70503652441368703,1
134,0.52549019607843139,0.99900038446751249,0.96901191849288737,0.69703960015378696,1
135,0.52941176470588236,0.99884659746251447,0.96424452133794691,0.6890426758938869,1
136,0.53333333333333333,0.99869281045751634,0.95947712418300657,0.68104575163398695,1
137,0.53725490196078429,0.99853902345251822,0.95470972702806611,0.67304882737408689,1
138,0.54117647058823526,0.9983852364475202,0.94994232987312577,0.66505190311418683,1
139,0.54509803921568623,0.99823144944252207,0.94517493271818531,0.65705497885428676,1
140,0.5490196078431373,0.99807766243752405,0.94040753556324486,0.6490580545943867,1
141,0.55294117647058827,0.99792387543252592,0.93564013840830451,0.64106113033448675,1
142,0.55686274509803924,0.9977700884275279,0.93087274125336406,0.63306420607458669,1
143,0.5607843137254902,0.99761630142252977,0.92610534409842371,0.62506728181468663,1
144,0.56470588235294117,0.99746251441753175,0.92133794694348325,0.61707035755478656,1
145,0.56862745098039214,0.99730872741253362,0.9165705497885428,0.60907343329488661,1
146,0.5725490196078431,0.99715494040753561,0.91180315263360245,0.60107650903498655,1
147,0.57647058823529407,0.99700115340253748,0.90703575547866211,0.59307958477508649,1
148,0.58039215686274515,0.99684736639753946,0.90226835832372176,0.58508266051518665,1
149,0.58431372549019611,0.99669357939254133,0.8975009611687812,0.57708573625528636,1
150,0.58823529411764708,0.99653979238754331,0.89273356401384085,0.5690888119953863,1
151,0.59215686274509804,0.99638600538254518,0.8879661668589004,0.56109188773548635,1
152,0.59607843137254901,0.99623221837754716,0.88319876970396005,0.55309496347558629,1
153,0.59999999999999998,0.99607843137254903,0.8784313725490196,0.54509803921568623,1
154,0.60392156862745094,0.9959246443675509,0.87074202229911568,0.53863898500576701,1
155,0.60784313725490191,0.99577085736255289,0.86305267204921188,0.53217993079584769,1
156,0.61176470588235299,0.99561707035755476,0.85536332179930796,0.52572087658592848,1
157,0.61568627450980395,0.99546328335255674,0.84767397154940405,0.51926182237600915,1
158,0.61960784313725492,0.99530949634755861,0.83998462129950013,0.51280276816608994,1
159,0.62352941176470589,0.99515570934256059,0.83229527104959633,0.50634371395617062,1
160,0.62745098039215685,0.99500192233756246,0.82460592079969242,0.4998846597462514,1
161,0.63137254901960782,0.99484813533256444,0.8169165705497885,0.49342560553633213,1
162,0.63529411764705879,0.99469434832756631,0.8092272202998847,0.48696655132641287,1
163,0.63921568627450975,0.9945405613225683,0.80153787004998078,0.48050749711649365,1
164,0.64313725490196083,0.99438677431757017,0.79384851980007709,0.47404844290657455,1
165,0.6470588235294118,0.99423298731257215,0.78615916955017306,0.46758938869665512,1
166,0.65098039215686276,0.99407920030757402,0.77846981930026915,0.46113033448673585,1
