method,metric,latitude,orientation_bin,center_deg,error_band,band_label,count,bin_total,proportion,bottom,red,green,blue,alpha
F1 m=3 r=35%,surface_sensor_wmape,30,1,15,3,15–20%,25,637,0.03924646781789639,0.64050235478806905,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,1,15,4,≥20%,113,637,0.17739403453689168,0.67974882260596547,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,1,15,5,not lit,91,637,0.14285714285714285,0.85714285714285721,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,2,30,0,0–5%,696,1703,0.40869054609512623,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,2,30,1,5–10%,282,1703,0.1655901350557839,0.40869054609512623,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,2,30,2,10–15%,134,1703,0.078684674104521429,0.57428068115091013,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,2,30,3,15–20%,59,1703,0.034644744568408693,0.65296535525543153,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,2,30,4,≥20%,198,1703,0.11626541397533764,0.68761009982384025,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,2,30,5,not lit,334,1703,0.19612448620082207,0.80387551379917788,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,3,45,0,0–5%,89,187,0.47593582887700536,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,3,45,1,5–10%,27,187,0.14438502673796791,0.47593582887700536,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,3,45,2,10–15%,16,187,0.085561497326203204,0.6203208556149733,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,3,45,3,15–20%,6,187,0.032085561497326207,0.70588235294117652,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,3,45,4,≥20%,21,187,0.11229946524064172,0.73796791443850274,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,3,45,5,not lit,28,187,0.1497326203208556,0.85026737967914445,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,4,60,0,0–5%,253,412,0.61407766990291257,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,4,60,1,5–10%,27,412,0.06553398058252427,0.61407766990291257,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,4,60,2,10–15%,14,412,0.033980582524271843,0.67961165048543681,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,4,60,3,15–20%,12,412,0.029126213592233011,0.71359223300970864,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,4,60,4,≥20%,50,412,0.12135922330097088,0.74271844660194164,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,4,60,5,not lit,56,412,0.13592233009708737,0.86407766990291246,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,5,75,0,0–5%,536,826,0.64891041162227603,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,5,75,1,5–10%,62,826,0.075060532687651338,0.64891041162227603,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,5,75,2,10–15%,32,826,0.038740920096852302,0.72397094430992737,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,5,75,3,15–20%,15,826,0.018159806295399514,0.76271186440677963,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,5,75,4,≥20%,97,826,0.11743341404358354,0.78087167070217911,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,5,75,5,not lit,84,826,0.10169491525423729,0.89830508474576265,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,6,90,0,0–5%,149,286,0.52097902097902093,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,6,90,1,5–10%,40,286,0.13986013986013987,0.52097902097902093,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,6,90,2,10–15%,12,286,0.04195804195804196,0.66083916083916083,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,6,90,3,15–20%,9,286,0.031468531468531472,0.70279720279720281,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,6,90,4,≥20%,40,286,0.13986013986013987,0.73426573426573427,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,6,90,5,not lit,36,286,0.12587412587412589,0.87412587412587417,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,7,105,0,0–5%,326,611,0.53355155482815053,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,7,105,1,5–10%,60,611,0.098199672667757767,0.53355155482815053,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,7,105,2,10–15%,25,611,0.040916530278232409,0.63175122749590829,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,7,105,3,15–20%,16,611,0.026186579378068741,0.67266775777414067,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,7,105,4,≥20%,62,611,0.10147299509001637,0.69885433715220946,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,7,105,5,not lit,122,611,0.19967266775777415,0.80032733224222585,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,8,120,0,0–5%,895,1778,0.50337457817772779,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,8,120,1,5–10%,148,1778,0.083239595050618675,0.50337457817772779,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,8,120,2,10–15%,70,1778,0.03937007874015748,0.58661417322834652,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,8,120,3,15–20%,29,1778,0.016310461192350956,0.62598425196850405,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,8,120,4,≥20%,136,1778,0.076490438695163102,0.64229471316085496,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,8,120,5,not lit,500,1778,0.28121484814398201,0.7187851518560181,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,9,135,0,0–5%,115,188,0.61170212765957444,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,9,135,1,5–10%,9,188,0.047872340425531915,0.61170212765957444,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,9,135,2,10–15%,7,188,0.037234042553191488,0.65957446808510634,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,9,135,3,15–20%,4,188,0.021276595744680851,0.69680851063829785,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,9,135,4,≥20%,16,188,0.085106382978723402,0.71808510638297873,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,9,135,5,not lit,37,188,0.19680851063829788,0.80319148936170215,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,10,150,0,0–5%,289,456,0.63377192982456143,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,10,150,1,5–10%,33,456,0.072368421052631582,0.63377192982456143,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,10,150,2,10–15%,9,456,0.019736842105263157,0.70614035087719307,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,10,150,3,15–20%,4,456,0.008771929824561403,0.72587719298245623,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,10,150,4,≥20%,24,456,0.052631578947368418,0.73464912280701766,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,10,150,5,not lit,97,456,0.21271929824561403,0.78728070175438614,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,11,165,0,0–5%,563,907,0.62072767364939363,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,11,165,1,5–10%,57,907,0.062844542447629548,0.62072767364939363,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,11,165,2,10–15%,21,907,0.023153252480705624,0.68357221609702323,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,11,165,3,15–20%,14,907,0.015435501653803748,0.70672546857772889,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,11,165,4,≥20%,52,907,0.057331863285556783,0.72216097023153258,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,11,165,5,not lit,200,907,0.22050716648291069,0.77949283351708942,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,12,180,0,0–5%,146,276,0.52898550724637683,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,12,180,1,5–10%,32,276,0.11594202898550725,0.52898550724637683,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,12,180,2,10–15%,11,276,0.039855072463768113,0.64492753623188404,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,12,180,3,15–20%,7,276,0.025362318840579712,0.68478260869565211,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,12,180,4,≥20%,30,276,0.10869565217391304,0.71014492753623182,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,12,180,5,not lit,50,276,0.18115942028985507,0.8188405797101449,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,13,195,0,0–5%,398,610,0.65245901639344261,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,13,195,1,5–10%,41,610,0.067213114754098358,0.65245901639344261,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,13,195,2,10–15%,19,610,0.031147540983606559,0.71967213114754092,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,13,195,3,15–20%,9,610,0.014754098360655738,0.75081967213114753,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,13,195,4,≥20%,42,610,0.068852459016393447,0.76557377049180331,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,13,195,5,not lit,101,610,0.16557377049180327,0.83442622950819678,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,14,210,0,0–5%,1047,1679,0.6235854675402025,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,14,210,1,5–10%,181,1679,0.10780226325193568,0.6235854675402025,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,14,210,2,10–15%,52,1679,0.030970815961882073,0.73138773079213815,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,14,210,3,15–20%,27,1679,0.016081000595592615,0.76235854675402026,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,14,210,4,≥20%,92,1679,0.054794520547945202,0.77843954734961285,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,14,210,5,not lit,280,1679,0.16676593210244192,0.83323406789755805,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,15,225,0,0–5%,129,197,0.65482233502538068,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,15,225,1,5–10%,26,197,0.13197969543147209,0.65482233502538068,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,15,225,2,10–15%,7,197,0.03553299492385787,0.78680203045685282,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,15,225,3,15–20%,7,197,0.03553299492385787,0.82233502538071068,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,15,225,4,≥20%,10,197,0.050761421319796954,0.85786802030456855,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,15,225,5,not lit,18,197,0.091370558375634514,0.90862944162436554,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,16,240,0,0–5%,267,407,0.65601965601965606,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,16,240,1,5–10%,32,407,0.078624078624078622,0.65601965601965606,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,16,240,2,10–15%,17,407,0.041769041769041768,0.73464373464373467,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,16,240,3,15–20%,9,407,0.022113022113022112,0.7764127764127764,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,16,240,4,≥20%,38,407,0.093366093366093361,0.79852579852579852,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,16,240,5,not lit,44,407,0.10810810810810811,0.89189189189189189,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,17,255,0,0–5%,551,815,0.67607361963190182,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,17,255,1,5–10%,68,815,0.083435582822085894,0.67607361963190182,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,17,255,2,10–15%,26,815,0.031901840490797549,0.75950920245398768,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,17,255,3,15–20%,14,815,0.017177914110429449,0.79141104294478526,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,17,255,4,≥20%,67,815,0.082208588957055212,0.80858895705521472,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,17,255,5,not lit,89,815,0.10920245398773006,0.8907975460122699,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,18,270,0,0–5%,119,265,0.44905660377358492,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,18,270,1,5–10%,38,265,0.14339622641509434,0.44905660377358492,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,18,270,2,10–15%,14,265,0.052830188679245285,0.59245283018867922,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,18,270,3,15–20%,13,265,0.049056603773584909,0.6452830188679245,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,18,270,4,≥20%,50,265,0.18867924528301888,0.69433962264150939,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,18,270,5,not lit,31,265,0.1169811320754717,0.88301886792452833,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,19,285,0,0–5%,361,609,0.59277504105090317,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,19,285,1,5–10%,39,609,0.064039408866995079,0.59277504105090317,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,19,285,2,10–15%,22,609,0.036124794745484398,0.65681444991789828,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,19,285,3,15–20%,14,609,0.022988505747126436,0.69293924466338264,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,19,285,4,≥20%,69,609,0.11330049261083744,0.71592775041050905,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,19,285,5,not lit,104,609,0.17077175697865354,0.82922824302134646,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,20,300,0,0–5%,775,1781,0.43514879281302637,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,20,300,1,5–10%,198,1781,0.1111734980348119,0.43514879281302637,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,20,300,2,10–15%,93,1781,0.05221785513756317,0.54632229084783823,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F1 m=3 r=35%,surface_sensor_wmape,30,20,300,3,15–20%,49,1781,0.027512633352049412,0.5985401459854014,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F1 m=3 r=35%,surface_sensor_wmape,30,20,300,4,≥20%,181,1781,0.10162829870859068,0.62605277933745085,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F1 m=3 r=35%,surface_sensor_wmape,30,20,300,5,not lit,485,1781,0.27231892195395846,0.72768107804604154,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F1 m=3 r=35%,surface_sensor_wmape,30,21,315,0,0–5%,76,190,0.40000000000000002,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F1 m=3 r=35%,surface_sensor_wmape,30,21,315,1,5–10%,40,190,0.21052631578947367,0.40000000000000002,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F1 m=3 r=35%,surface_sensor_wmape,30,21,315,2,10–15%,13,190,0.068421052631578952,0.61052631578947369,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
